166.60669	-48.01867667
166.6066783	-48.01855167
166.6067517	-48.01801333
166.60672	-48.01886667
166.60669	-48.01866333
166.606705	-48.018585
166.60668	-48.01873
166.606715	-48.018725
166.6068367	-48.01869333
166.6069317	-48.018815
166.6067667	-48.01861
166.6065	-48.01812833
166.60671	-48.01855333
166.6068683	-48.018765
166.6070317	-48.01853667
166.6068783	-48.01855667
166.60704	-48.01883333
166.6069383	-48.01860667
166.6057383	-48.01710667
166.6070933	-48.018845
166.6069433	-48.018595
166.6069083	-48.018645
166.60688	-48.018505
166.60693	-48.018645
166.6069183	-48.01861833
166.6067917	-48.01844167
166.6068433	-48.01858167
166.6068333	-48.018535
166.6068433	-48.01858333
166.6068617	-48.01863333
166.60684	-48.018545
166.6068167	-48.01860167
166.606795	-48.0186
166.60693	-48.01867333
166.606745	-48.018585
166.6067767	-48.018575
166.60677	-48.01852833
166.606745	-48.01847667
166.6067483	-48.01851667
166.606835	-48.0184
166.606855	-48.01840667
166.6069017	-48.01824333
166.6068783	-48.01834167
166.6069	-48.01833333
166.6068817	-48.018285
166.6067833	-48.018315
166.6054817	-48.01817333
166.6068817	-48.01835
166.6068233	-48.01840833
166.606855	-48.01837167
166.6068867	-48.01840167
166.607025	-48.01834333
166.6069567	-48.01828667
166.6069833	-48.01833167
166.60702	-48.01828167
166.6068833	-48.01828
166.6069733	-48.01833833
166.605855	-48.017405
166.6069333	-48.01838833
166.60697	-48.01837167
166.6069333	-48.01835333
166.6069717	-48.01843167
166.606835	-48.01827667
166.606915	-48.01843
166.6067817	-48.01835833
166.6069	-48.018345
166.6069	-48.01836167
166.6069283	-48.01838
166.6068817	-48.01831833
166.6069267	-48.01831333
166.6068783	-48.018265
166.6067367	-48.01833167
166.6069867	-48.018325
166.6068083	-48.01828333
166.60698	-48.01832667
166.6068567	-48.018285
166.6068833	-48.01838
166.60693	-48.01835333
166.6073333	-48.01836667
166.6073917	-48.01849667
166.6068083	-48.0183
166.6067483	-48.01820667
166.606805	-48.01830333
166.6067067	-48.01821667
166.606815	-48.01829833
166.6068383	-48.01829833
166.6068817	-48.01836167
166.6063367	-48.01763167
166.6067533	-48.01818333
166.606775	-48.01831333
166.6065433	-48.01805
166.606525	-48.01787333
166.606495	-48.018065
166.60641	-48.01793667
166.606895	-48.01830833
166.6071667	-48.02250667
166.6068517	-48.01831167
166.6068267	-48.018355
166.6068117	-48.01823833
166.6066317	-48.01833167
166.6067183	-48.01841833
166.6067483	-48.01857833
166.6068283	-48.01848333
166.606885	-48.01834167
166.6069217	-48.01840833
166.6068267	-48.01831333
166.6068983	-48.01832667
166.606915	-48.01842833
166.607035	-48.01829833
166.6069317	-48.01844333
166.6069783	-48.01823833
166.6068467	-48.01834833
166.6070133	-48.01824667
166.6070417	-48.01831667
166.6068967	-48.01839
166.6116483	-48.01580333
166.6180583	-48.0139
166.61849	-48.01355167
166.618725	-48.01319333
166.61886	-48.01299833
166.6413067	-48.00798333
166.6657	-48.014175
166.6658583	-48.02540333
166.6787217	-48.03233833
166.69108	-48.04044
166.69938	-48.04512833
166.70713	-48.04554
166.70783	-48.04521
166.7144367	-48.04381333
166.7140133	-48.04343667
166.713845	-48.04301
166.7243567	-48.03869167
166.725325	-48.038455
166.7261767	-48.03823667
166.72719	-48.03759667
166.72826	-48.037215
166.7291683	-48.03678667
166.7303	-48.03392
166.7529567	-48.03532167
166.7732467	-48.02973333
166.7690033	-48.01490833
166.7690983	-47.99897667
166.769175	-47.99913667
166.7607233	-47.99159167
166.7588317	-47.99325333
166.7592517	-47.99261167
166.7595133	-47.99236
166.7580983	-47.982065
166.7473433	-47.97876
166.7596383	-47.98948667
166.7736217	-47.99676167
166.774375	-47.99666667
166.775055	-47.99606
166.775885	-47.99585
166.7764167	-47.99558833
166.775825	-47.98824
166.7836317	-47.96757667
166.7899817	-47.94899333
166.792275	-47.94045833
166.791015	-47.935095
166.7910933	-47.93478667
166.7913183	-47.93435667
166.7921233	-47.93450333
166.791015	-47.93374333
166.7928117	-47.93160833
166.806475	-47.91866667
166.8010867	-47.913395
166.8019367	-47.91271833
166.796845	-47.90699833
166.783525	-47.89984667
166.7717783	-47.88757833
166.7676717	-47.87015
166.768365	-47.855765
166.7630033	-47.84712667
166.7657467	-47.838095
166.7695183	-47.82342333
166.7669217	-47.80808167
166.7576817	-47.79459333
166.7491583	-47.78664167
166.7390567	-47.77407167
166.7282717	-47.76967333
166.7221667	-47.77372333
166.71015	-47.76389333
166.6969033	-47.75295833
166.6854467	-47.747785
166.6902033	-47.7576
166.6949533	-47.76877167
166.6946633	-47.774865
166.6851633	-47.77245333
166.6699783	-47.76289
166.6628217	-47.748065
166.652585	-47.73287833
166.6433933	-47.71821333
166.644865	-47.71117333
166.64702	-47.71042167
166.6554	-47.72093333
166.662505	-47.72514
166.6705517	-47.73405667
166.67951	-47.741325
166.6829833	-47.74656333
166.69196	-47.751495
166.6984233	-47.75550833
166.701835	-47.75901167
166.7021883	-47.75846
166.702405	-47.75802
166.7026417	-47.75741
166.702975	-47.75677333
166.7032133	-47.75635333
166.7035317	-47.75576333
166.7037433	-47.75523333
166.7040017	-47.75469333
166.7042417	-47.75414833
166.7045183	-47.75367833
166.7046467	-47.75315333
166.7048267	-47.75258667
166.7050383	-47.75199333
166.70516	-47.75156833
166.7052983	-47.75108667
166.7054267	-47.75054
166.7054683	-47.749915
166.7055017	-47.74926667
166.7054517	-47.74873833
166.7053917	-47.74810333
166.70538	-47.74754333
166.70492	-47.74666833
166.6983617	-47.735635
166.6910717	-47.72420833
166.6852867	-47.71698667
166.6790217	-47.70734
166.673705	-47.69697667
166.6742217	-47.68663833
166.6709017	-47.67335667
166.6711983	-47.66819
166.6678267	-47.65833
166.660135	-47.65283333
166.65897	-47.65448667
166.6592383	-47.65434167
166.6631483	-47.64782667
166.66418	-47.63530167
166.663125	-47.62142833
166.6588233	-47.61100833
166.6568517	-47.59919667
166.654085	-47.58683
166.6531033	-47.57517167
166.645135	-47.57592167
166.6424117	-47.565935
166.6436667	-47.553465
166.65011	-47.54048667
166.6446833	-47.53891
166.6447633	-47.53509333
166.648045	-47.51872833
166.6514967	-47.50403
166.6466017	-47.49894
166.6433667	-47.48970833
166.6362767	-47.48810333
166.6263017	-47.487985
166.6257483	-47.48749833
166.62671	-47.48713
166.627805	-47.48671
166.6287533	-47.48639333
166.6285683	-47.48591333
166.62474	-47.48118167
166.6230117	-47.46740333
166.6247933	-47.45372
166.6292283	-47.44162167
166.6327817	-47.42720167
166.6329367	-47.41366667
166.63704	-47.40036333
166.6389717	-47.387075
166.6444567	-47.37634667
166.64643	-47.36223333
166.6495283	-47.34921833
166.6564633	-47.33401
166.6594967	-47.32221333
166.6653183	-47.30987833
166.663685	-47.30466833
166.6638317	-47.30441333
166.66459	-47.30413167
166.6617417	-47.29990333
166.6623833	-47.28793167
166.6710767	-47.27305833
166.676555	-47.26307
166.6839883	-47.25031
166.6949883	-47.23903333
166.7085533	-47.227685
166.7181283	-47.21453167
166.723795	-47.202155
166.73239	-47.19084333
166.7467	-47.173865
166.7645417	-47.16172833
166.7756617	-47.14739667
166.7921117	-47.13406833
166.8009683	-47.120885
166.79315	-47.115725
166.7844283	-47.11332
166.7750867	-47.11074167
166.771225	-47.11914
166.773105	-47.12137
166.7736867	-47.12151167
166.774195	-47.12155167
166.7749117	-47.12146667
166.7756517	-47.12128
166.7763033	-47.12137333
166.777055	-47.121235
166.778645	-47.118305
166.78473	-47.11193333
166.7923067	-47.10469833
166.8029267	-47.09371667
166.8085117	-47.08939833
166.8091	-47.089315
166.80973	-47.08924167
166.81025	-47.089165
166.8108483	-47.08896
166.811465	-47.08873833
166.8121467	-47.08840167
166.8122917	-47.08832333
166.8131533	-47.088335
166.8136667	-47.08829
166.8142617	-47.08827167
166.8146317	-47.08815
